id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
250707,https://www.airbnb.com/rooms/250707,Apartment: Friederike in Berlin,Entire home/apt,3,1311309,$62.00,2013-07-05T08:18:56Z,2013-07-05T08:18:56Z
250729,https://www.airbnb.com/rooms/250729,Apartment: Grazer Gärten in Berlin,Entire home/apt,3,1311309,$88.00,2017-03-04T19:40:47Z,2017-03-04T19:40:47Z
250753,https://www.airbnb.com/rooms/250753,Apartment: Großer Kurfürst,Entire home/apt,3,1311309,$102.00,2017-12-17T00:46:55Z,2017-12-17T00:46:55Z
250871,https://www.airbnb.com/rooms/250871,Big 1-room-apartment!,Entire home/apt,5,386940,$63.00,2014-06-17T06:30:41Z,2014-06-17T06:30:41Z
251398,https://www.airbnb.com/rooms/251398,Modern Room in a nice Environment,Private room,1,1318500,$40.00,2012-06-22T04:16:01Z,2012-06-22T04:16:01Z
252933,https://www.airbnb.com/rooms/252933,Room vibrant but cozy Schoeneberg,Private room,2,1328204,$25.00,2012-09-19T09:09:54Z,2012-09-19T09:09:54Z
252967,https://www.airbnb.com/rooms/252967,Pension am Traveplatz Zimmer 1,Private room,2,1328326,$35.00,2012-04-19T10:17:32Z,2012-04-19T10:17:32Z
252993,https://www.airbnb.com/rooms/252993,Pension am Traveplatz Zimmer 2,Private room,2,1328326,$30.00,2012-06-07T23:48:37Z,2012-06-07T23:48:37Z
253005,https://www.airbnb.com/rooms/253005,Pension am Traveplatz Zimmer 3,Private room,2,1328326,$30.00,2012-01-16T04:09:52Z,2012-01-16T04:09:52Z
255368,https://www.airbnb.com/rooms/255368,Very Well Located Room in Neukolln's Trendy Area!,Private room,6,1341919,$18.00,2018-04-14T09:25:56Z,2018-04-14T09:25:56Z
255557,https://www.airbnb.com/rooms/255557,Cosy studio FridayBerlin for you,Entire home/apt,2,1343263,$70.00,2012-06-21T10:33:53Z,2012-06-21T10:33:53Z
255722,https://www.airbnb.com/rooms/255722,Renovated apt in an old building,Entire home/apt,3,1344455,$72.00,2011-12-26T00:06:14Z,2011-12-26T00:06:14Z
255778,https://www.airbnb.com/rooms/255778,Beautiful apt. in a great location,Entire home/apt,2,1344754,$95.00,2014-09-20T19:43:11Z,2014-09-20T19:43:11Z
255829,https://www.airbnb.com/rooms/255829,Idyllic located Apartment,Entire home/apt,3,1345035,$58.00,2012-10-14T13:44:00Z,2012-10-14T13:44:00Z
255912,https://www.airbnb.com/rooms/255912,Apartment in a great location,Entire home/apt,5,1345381,$69.00,2012-08-22T04:25:48Z,2012-08-22T04:25:48Z
257317,https://www.airbnb.com/rooms/257317,Apartment in the heart of Berlin,Entire home/apt,2,1354122,$65.00,2012-11-21T01:41:57Z,2012-11-21T01:41:57Z
257373,https://www.airbnb.com/rooms/257373,Sunny Boutique Studio in Center,Entire home/apt,1,1303212,$107.00,2012-01-24T08:50:48Z,2012-01-24T08:50:48Z
263817,https://www.airbnb.com/rooms/263817,Lovely_room_Berlin_Neukölln,Private room,2,1152791,$29.00,2018-08-10T03:43:43Z,2018-08-10T03:43:43Z
264459,https://www.airbnb.com/rooms/264459,"Central, cosy and one-of-a-kind",Entire home/apt,3,1250154,$85.00,2012-03-20T11:36:59Z,2012-03-20T11:36:59Z
265354,https://www.airbnb.com/rooms/265354,Nice apartment in Berlin,Private room,1,1391772,$85.00,2014-06-02T04:43:15Z,2014-06-02T04:43:15Z
265389,https://www.airbnb.com/rooms/265389,Beautiful single room in Berlin,Private room,1,1391772,$59.00,2016-01-08T03:18:07Z,2016-01-08T03:18:07Z
265402,https://www.airbnb.com/rooms/265402,Nice room for 3 persons,Shared room,1,1391772,$31.00,2015-03-21T16:24:25Z,2015-03-21T16:24:25Z
265408,https://www.airbnb.com/rooms/265408,Elegant 4-bed room in Berlin,Shared room,0,1391772,$29.00,2014-06-02T01:04:43Z,2014-06-02T01:04:43Z
265955,https://www.airbnb.com/rooms/265955,Top Central Charming Relaxed Berlin,Entire home/apt,93,1394961,$42.00,2012-06-27T15:10:54Z,2012-06-27T15:10:54Z
266086,https://www.airbnb.com/rooms/266086,Private Ferienwohnung in Berlin,Entire home/apt,3,1395425,$85.00,2014-09-03T09:38:03Z,2014-09-03T09:38:03Z
267951,https://www.airbnb.com/rooms/267951,Modernes Apartment in Berlin P´berg,Entire home/apt,2,1404760,$70.00,2014-03-08T22:36:44Z,2014-03-08T22:36:44Z
268910,https://www.airbnb.com/rooms/268910,Southeast of Berlin - fantastic apartment,Entire home/apt,3,1408921,$48.00,2014-11-05T13:45:09Z,2014-11-05T13:45:09Z
268974,https://www.airbnb.com/rooms/268974,Flat Familie Heucke,Entire home/apt,3,1409188,$60.00,2013-04-18T00:21:33Z,2013-04-18T00:21:33Z
269455,https://www.airbnb.com/rooms/269455,rent a flat or room in kreuzberg,Entire home/apt,1,1411715,$65.00,2018-06-24T12:40:53Z,2018-06-24T12:40:53Z
270477,https://www.airbnb.com/rooms/270477,QUIET GARDEN (child friendly) private apartment,Private room,3,540534,$52.00,2011-12-10T05:57:33Z,2011-12-10T05:57:33Z
271340,https://www.airbnb.com/rooms/271340,Central & Homelike Apartment,Entire home/apt,3,1420077,$73.00,2012-05-21T16:39:52Z,2012-05-21T16:39:52Z
273076,https://www.airbnb.com/rooms/273076,"nice apartment in Samoastr., Berlin",Entire home/apt,3,1428852,$65.00,2013-11-17T15:52:52Z,2013-11-17T15:52:52Z
273106,https://www.airbnb.com/rooms/273106,"beautiful stylish apartment, Berlin",Entire home/apt,5,1428852,$64.00,2012-05-01T18:54:19Z,2012-05-01T18:54:19Z
278415,https://www.airbnb.com/rooms/278415,NEW Berlin Bellevue *Victory Column,Entire home/apt,25,1453075,$90.00,2012-06-25T12:45:33Z,2012-06-25T12:45:33Z
279315,https://www.airbnb.com/rooms/279315,Flat in Neukölln (Postmodern Cloister ),Entire home/apt,20,1456634,$40.00,2012-12-26T11:57:14Z,2012-12-26T11:57:14Z
279344,https://www.airbnb.com/rooms/279344,Happy-haven in the heart of Berlin,Entire home/apt,5,1456872,$71.00,2012-02-24T03:28:58Z,2012-02-24T03:28:58Z
282214,https://www.airbnb.com/rooms/282214,Nice room close to Kurfürstendamm,Private room,3,1135836,$29.00,2021-11-05T13:22:54Z,2021-11-05T13:22:54Z
292864,https://www.airbnb.com/rooms/292864,Lounge Room –  Alex in 5 Min,Private room,1,286494,$31.00,2012-05-02T09:00:38Z,2012-05-02T09:00:38Z
301773,https://www.airbnb.com/rooms/301773,Nice Apartment at Prenzlauer Berg,Entire home/apt,2,1554470,$64.00,2012-09-23T17:43:20Z,2012-09-23T17:43:20Z
302167,https://www.airbnb.com/rooms/302167,Nice 2 Room apartment at Prenzl Bg,Entire home/apt,3,1554470,$66.00,2013-04-12T20:55:38Z,2013-04-12T20:55:38Z
303097,https://www.airbnb.com/rooms/303097,Beautiful city apartment at park,Private room,3,1560726,$54.00,2012-07-10T08:14:31Z,2012-07-10T08:14:31Z
304904,https://www.airbnb.com/rooms/304904,bedroom with your own bath,Private room,30,870376,$29.00,2012-02-21T20:18:05Z,2012-02-21T20:18:05Z
305987,https://www.airbnb.com/rooms/305987,Lovely Apartment in Berlin Prenzlauer Berg,Entire home/apt,3,246890,$71.00,2012-04-01T02:55:06Z,2012-04-01T02:55:06Z
306312,https://www.airbnb.com/rooms/306312,LOVINGLY RESTORED 100qm APARTMENT,Entire home/apt,4,1575292,$160.00,2012-03-17T19:01:27Z,2012-03-17T19:01:27Z
306502,https://www.airbnb.com/rooms/306502,"1,5 bedroom at Ku'damm close to IFA",Entire home/apt,4,1576481,$71.00,2016-09-10T09:41:39Z,2016-09-10T09:41:39Z
309511,https://www.airbnb.com/rooms/309511,Prenzlberg Designer Apt w. Balcony,Entire home/apt,3,1591761,$65.00,2012-01-16T20:21:33Z,2012-01-16T20:21:33Z
311703,https://www.airbnb.com/rooms/311703,Elegant 4 Room Apartment with 2 Bathrooms,Entire home/apt,3,1602903,$257.00,2012-05-19T02:55:34Z,2012-05-19T02:55:34Z
313876,https://www.airbnb.com/rooms/313876,quiet spacious sunny  2 room apt  w view 4.floor l,Entire home/apt,90,1574908,$47.00,2017-03-25T23:25:00Z,2017-03-25T23:25:00Z
320028,https://www.airbnb.com/rooms/320028,Nice room with ensuite bathroom,Private room,2,1625792,$52.00,2012-09-24T15:09:30Z,2012-09-24T15:09:30Z
320279,https://www.airbnb.com/rooms/320279,STUDIO NEAR KASTANIENALLE,Entire home/apt,7,1641541,$77.00,2013-04-27T21:04:37Z,2013-04-27T21:04:37Z
320305,https://www.airbnb.com/rooms/320305,"Berlin Friedrichshain 1,5km to Alex",Private room,4,1641505,$38.00,2014-05-24T21:41:57Z,2014-05-24T21:41:57Z
321295,https://www.airbnb.com/rooms/321295,Beautiful 1-room apartment,Entire home/apt,2,1354122,$45.00,2012-06-16T04:55:34Z,2012-06-16T04:55:34Z
321308,https://www.airbnb.com/rooms/321308,Schönes Apartment in Berlin,Entire home/apt,2,1354122,$50.00,2012-05-27T23:27:26Z,2012-05-27T23:27:26Z
321378,https://www.airbnb.com/rooms/321378,Designer Top-Floor Flat / 2 Roof Terraces in Mitte,Entire home/apt,1,3062473,$155.00,2012-02-23T05:15:45Z,2012-02-23T05:15:45Z
322463,https://www.airbnb.com/rooms/322463,Great value studio in Prenzlauer Berg. StayBearlin,Entire home/apt,3,163384,$93.00,2012-02-11T23:20:06Z,2012-02-11T23:20:06Z
322520,https://www.airbnb.com/rooms/322520,Sunny GARDEN apt in Prenzlauer Berg by StayBearlin,Entire home/apt,3,163384,$106.00,2012-02-14T13:52:46Z,2012-02-14T13:52:46Z
323243,https://www.airbnb.com/rooms/323243,nettes Zweibettzimmer 1.3 (1. Etage),Private room,3,1654885,$28.00,2012-02-09T19:21:31Z,2012-02-09T19:21:31Z
323250,https://www.airbnb.com/rooms/323250,schickes Zweibettzimmer 1.1  (1. Etage),Private room,3,1654885,$28.00,2012-03-16T16:14:18Z,2012-03-16T16:14:18Z
323255,https://www.airbnb.com/rooms/323255,3 beds room No. 4 in Berlin,Private room,3,1654885,$47.00,2012-03-02T23:44:25Z,2012-03-02T23:44:25Z
323259,https://www.airbnb.com/rooms/323259,3 beds room No. 2 in Berlin,Private room,3,1654885,$47.00,2012-04-10T03:59:59Z,2012-04-10T03:59:59Z
327442,https://www.airbnb.com/rooms/327442,Best place!,Private room,5,1673681,$35.00,2012-04-15T16:43:22Z,2012-04-15T16:43:22Z
329648,https://www.airbnb.com/rooms/329648,nice room with a balcony,Private room,6,1682922,$58.00,2012-06-15T14:38:51Z,2012-06-15T14:38:51Z
335273,https://www.airbnb.com/rooms/335273,Cool Design Apartment in Berlin,Entire home/apt,61,1641549,$66.00,2012-12-21T05:17:22Z,2012-12-21T05:17:22Z
341910,https://www.airbnb.com/rooms/341910,Top floor apartment in Berlin,Entire home/apt,2,1734792,$65.00,2012-03-01T05:50:41Z,2012-03-01T05:50:41Z
344856,https://www.airbnb.com/rooms/344856,Too good to be true - in Friedrichshain Berlin,Entire home/apt,1,1749470,$73.00,2014-02-26T16:00:06Z,2014-02-26T16:00:06Z
344986,https://www.airbnb.com/rooms/344986,Sunny Cosy Prenzlauer Berg Berlin,Private room,2,1293030,$80.00,2012-09-03T10:01:17Z,2012-09-03T10:01:17Z
345373,https://www.airbnb.com/rooms/345373,Loft-Apartment in Charlottenburg,Entire home/apt,60,976581,$49.00,2015-08-20T18:06:34Z,2015-08-20T18:06:34Z
352998,https://www.airbnb.com/rooms/352998,TOP LOCATION City Rooms near Kudamm,Private room,92,1787661,$31.00,2012-04-20T13:57:31Z,2012-04-20T13:57:31Z
355227,https://www.airbnb.com/rooms/355227,Il Nido - Berlin's Mitte for 1-2,Entire home/apt,45,1798305,$60.00,2012-06-25T20:23:47Z,2012-06-25T20:23:47Z
355494,https://www.airbnb.com/rooms/355494,2-room-holiday-apartment,Entire home/apt,2,1799516,$55.00,2013-07-29T21:02:11Z,2013-07-29T21:02:11Z
362076,https://www.airbnb.com/rooms/362076,BEMYGUEST-FAMILY RESIDENCY MITTE,Entire home/apt,4,726769,$105.00,2012-04-05T21:35:49Z,2012-04-05T21:35:49Z
362701,https://www.airbnb.com/rooms/362701,Gemütliches Apartment mit Vogelzwitschern,Entire home/apt,6,1832975,$90.00,2012-04-13T14:06:54Z,2012-04-13T14:06:54Z
362874,https://www.airbnb.com/rooms/362874,Apartment in Neukölln/Kreuzberg,Entire home/apt,5,1833946,$78.00,2012-05-02T11:14:51Z,2012-05-02T11:14:51Z
363413,https://www.airbnb.com/rooms/363413,Room Prenzlauer Berg Kollwitzplatz area,Private room,2,1668497,$56.00,2016-06-23T04:09:59Z,2016-06-23T04:09:59Z
363454,https://www.airbnb.com/rooms/363454,Apartment Berlin Kreuzberg,Entire home/apt,3,1836439,$84.00,2012-07-29T16:52:50Z,2012-07-29T16:52:50Z
380281,https://www.airbnb.com/rooms/380281,Sunny big room with a beautiful balcony,Private room,14,399745,$32.00,2012-04-25T08:08:34Z,2012-04-25T08:08:34Z
387607,https://www.airbnb.com/rooms/387607,Ground floor apartment with terrace,Entire home/apt,180,347279,$49.00,2013-07-14T07:19:40Z,2013-07-14T07:19:40Z
393598,https://www.airbnb.com/rooms/393598,"Quiet Oasis  in ""Kreuzkölln"" 60 sqm",Entire home/apt,180,1968246,$67.00,2012-04-07T17:41:38Z,2012-04-07T17:41:38Z
395063,https://www.airbnb.com/rooms/395063,furnished Room in an apartment in Friedrichshain,Private room,1,1974695,$29.00,2013-05-08T11:18:07Z,2013-05-08T11:18:07Z
398011,https://www.airbnb.com/rooms/398011,2-room miracle in P-berg + balcony,Entire home/apt,180,1968246,$65.00,2012-08-08T19:31:23Z,2012-08-08T19:31:23Z
398962,https://www.airbnb.com/rooms/398962,SUNNY LOFT/ARTIST-SPACE IN NEUKÖLLN,Entire home/apt,20,1992886,$80.00,2012-04-24T13:37:34Z,2012-04-24T13:37:34Z
399312,https://www.airbnb.com/rooms/399312,Bright and cosy flat wit balcony :),Entire home/apt,4,1994169,$90.00,2012-07-12T12:50:58Z,2012-07-12T12:50:58Z
399386,https://www.airbnb.com/rooms/399386,2 room Apartment Schöneberg,Entire home/apt,4,472567,$69.00,2013-05-11T08:52:04Z,2013-05-11T08:52:04Z
400642,https://www.airbnb.com/rooms/400642,sunny and spacious 2-room flat,Entire home/apt,12,1999892,$168.00,2014-09-13T23:06:21Z,2014-09-13T23:06:21Z
400832,https://www.airbnb.com/rooms/400832,Room in great green city location,Private room,3,560812,$50.00,2012-10-26T19:23:26Z,2012-10-26T19:23:26Z
406774,https://www.airbnb.com/rooms/406774,Quiet room 42 min from BER  @Central Berlin Xberg,Private room,3,2026414,$69.00,2019-03-04T10:43:06Z,2019-03-04T10:43:06Z
408565,https://www.airbnb.com/rooms/408565,City apartment Berlin with terrace,Entire home/apt,84,2028853,$64.00,2012-09-12T06:08:28Z,2012-09-12T06:08:28Z
408756,https://www.airbnb.com/rooms/408756,ZAZA - APARTMENT PRENZLAUER BERG,Entire home/apt,3,2035424,$109.00,2012-08-01T17:15:54Z,2012-08-01T17:15:54Z
410020,https://www.airbnb.com/rooms/410020,"room in spacious 2 room apt. in Rixdorf, Neukölln",Private room,10,2041077,$25.00,2012-10-26T09:58:08Z,2012-10-26T09:58:08Z
412418,https://www.airbnb.com/rooms/412418,"2,5 Room Apartment in Neukölln, Berlin",Entire home/apt,3,1482815,$50.00,2012-07-10T21:10:55Z,2012-07-10T21:10:55Z
420114,https://www.airbnb.com/rooms/420114,Stylish Attic-Penthouse in Mitte/Kreuzberg,Entire home/apt,5,2089041,$100.00,2012-05-18T15:51:37Z,2012-05-18T15:51:37Z
421236,https://www.airbnb.com/rooms/421236,Apartment - countryside of Berlin,Entire home/apt,28,2094782,$41.00,2015-08-13T02:48:55Z,2015-08-13T02:48:55Z
425411,https://www.airbnb.com/rooms/425411,Nice vacation apartment in Berlin-Mitte,Entire home/apt,2,2115002,$70.00,2016-09-16T11:02:47Z,2016-09-16T11:02:47Z
425487,https://www.airbnb.com/rooms/425487,Nice and quiet apartment in Berlin-Mitte,Entire home/apt,2,2115002,$85.00,2012-04-21T14:18:50Z,2012-04-21T14:18:50Z
426887,https://www.airbnb.com/rooms/426887,2-room apt in Friedrichshain/WLAN,Entire home/apt,183,228016,$31.00,2012-07-13T12:01:41Z,2012-07-13T12:01:41Z
429677,https://www.airbnb.com/rooms/429677,90 m² Family Base @ Kreuzberg /Gräfekiez,Entire home/apt,7,2100173,$75.00,2021-10-23T17:04:05Z,2021-10-23T17:04:05Z
431652,https://www.airbnb.com/rooms/431652,Upstairs at Eric's,Private room,2,2118555,$45.00,2012-05-22T14:06:05Z,2012-05-22T14:06:05Z
434209,https://www.airbnb.com/rooms/434209,Cute In-Law Suite with Garden Access,Entire home/apt,8,1262962,$36.00,2012-05-03T18:44:22Z,2012-05-03T18:44:22Z
439089,https://www.airbnb.com/rooms/439089,Spacious & Sunny in Prenzlauer Berg,Entire home/apt,15,2099340,$154.00,2019-06-18T16:25:19Z,2019-06-18T16:25:19Z
439613,https://www.airbnb.com/rooms/439613,Berlin Flair,Private room,14,2183595,$38.00,2018-04-18T19:22:01Z,2018-04-18T19:22:01Z
439631,https://www.airbnb.com/rooms/439631,2 room stylish near Mauerpark  WLAN,Entire home/apt,180,1968246,$56.00,2013-12-22T08:54:51Z,2013-12-22T08:54:51Z
446975,https://www.airbnb.com/rooms/446975,Coach House with a little garden,Entire home/apt,2,2219552,$50.00,2013-03-20T15:01:58Z,2013-03-20T15:01:58Z
447524,https://www.airbnb.com/rooms/447524,City apartment at the Ku`damm,Entire home/apt,1,901878,$28.00,2021-11-16T17:53:56Z,2021-11-16T17:53:56Z
453070,https://www.airbnb.com/rooms/453070,Apartment in Kreuzberg,Private room,2,877133,$110.00,2015-12-22T01:40:30Z,2015-12-22T01:40:30Z
456839,https://www.airbnb.com/rooms/456839,Charming converted cottage,Entire home/apt,5,1981166,$90.00,2012-08-23T16:17:35Z,2012-08-23T16:17:35Z
456902,https://www.airbnb.com/rooms/456902,Maisonette Apartment in Kreuzberg,Entire home/apt,2,2271792,$86.00,2012-07-29T13:10:53Z,2012-07-29T13:10:53Z
462459,https://www.airbnb.com/rooms/462459,COOL BERLIN MITTE FLAT,Entire home/apt,4,311022,$76.00,2012-05-20T07:06:36Z,2012-05-20T07:06:36Z
464324,https://www.airbnb.com/rooms/464324,spacious room in light-flooded classy apartment,Private room,5,2266593,$48.00,2012-05-08T22:37:53Z,2012-05-08T22:37:53Z
466983,https://www.airbnb.com/rooms/466983,beautiful light room in 100qm place,Private room,3,2017884,$29.00,2015-04-20T20:17:49Z,2015-04-20T20:17:49Z
471495,https://www.airbnb.com/rooms/471495,"Nice, bright, quiet and comfy!",Private room,5,2338605,$33.00,2012-06-24T07:27:54Z,2012-06-24T07:27:54Z
473386,https://www.airbnb.com/rooms/473386,"Schoeneberg, , Gay Area  Reg.Nr. 04/Z/ZA/001408-14",Entire home/apt,4,2347025,$95.00,2012-07-07T05:15:17Z,2012-07-07T05:15:17Z
475193,https://www.airbnb.com/rooms/475193,Museum's  island  Mitte in Mitte,Private room,3,2355449,$54.00,2017-08-03T07:44:08Z,2017-08-03T07:44:08Z
476077,https://www.airbnb.com/rooms/476077,Cosy Penthouse + sunny patio in NK,Entire home/apt,30,2041933,$54.00,2014-03-11T18:45:32Z,2014-03-11T18:45:32Z
477515,https://www.airbnb.com/rooms/477515,"Apartment in Prenslauerberg, Mitte,",Entire home/apt,0,2366664,$199.00,2012-07-28T19:16:17Z,2012-07-28T19:16:17Z
477744,https://www.airbnb.com/rooms/477744,Bed&bike in the heart of Kreuzberg,Private room,30,2273054,$30.00,2012-09-04T09:40:02Z,2012-09-04T09:40:02Z
478015,https://www.airbnb.com/rooms/478015,Sunny and Spacious Design Apartment,Entire home/apt,4,2368302,$85.00,2012-06-21T19:37:33Z,2012-06-21T19:37:33Z
484506,https://www.airbnb.com/rooms/484506,Cosy flat in the heart of Kreuzberg,Entire home/apt,5,1928335,$58.00,2013-09-09T18:59:04Z,2013-09-09T18:59:04Z
486192,https://www.airbnb.com/rooms/486192,very central and charming room,Private room,3,2406372,$45.00,2012-05-18T12:15:01Z,2012-05-18T12:15:01Z
487126,https://www.airbnb.com/rooms/487126,Exclusive apartment in top location,Entire home/apt,7,2411069,$140.00,2012-06-07T07:57:31Z,2012-06-07T07:57:31Z
488161,https://www.airbnb.com/rooms/488161,Stylish Apartment in Schillerkiez,Entire home/apt,3,2415122,$91.00,2012-06-30T03:55:33Z,2012-06-30T03:55:33Z
493072,https://www.airbnb.com/rooms/493072,1 Room in Berlin Center with Artist,Private room,3,1903768,$44.00,2012-07-03T22:26:50Z,2012-07-03T22:26:50Z
493539,https://www.airbnb.com/rooms/493539,Spend the night in the oldest house in Berlin!,Entire home/apt,1,2437942,$125.00,2015-10-28T16:56:33Z,2015-10-28T16:56:33Z
495240,https://www.airbnb.com/rooms/495240,1-Bed in Neukölln (Boddinstrasse),Entire home/apt,10,2446178,$60.00,2015-04-12T02:45:51Z,2015-04-12T02:45:51Z
495435,https://www.airbnb.com/rooms/495435,Great flat in Berlin-Kreuzberg!,Entire home/apt,7,2044822,$50.00,2012-06-10T10:34:02Z,2012-06-10T10:34:02Z
496570,https://www.airbnb.com/rooms/496570,90 qm in Berlin Mitte - center,Entire home/apt,14,2449119,$65.00,2021-10-30T23:22:50Z,2021-10-30T23:22:50Z
499342,https://www.airbnb.com/rooms/499342,"Central, bright & charming in Mitte",Entire home/apt,3,955509,$75.00,2012-08-02T04:00:36Z,2012-08-02T04:00:36Z
499353,https://www.airbnb.com/rooms/499353,Central & tasteful apt in Mitte,Entire home/apt,3,955509,$75.00,2012-09-03T03:30:23Z,2012-09-03T03:30:23Z
499850,https://www.airbnb.com/rooms/499850,Berlin Mitte - Sunny Penthouse,Private room,1,1397552,$53.00,2012-08-02T20:59:49Z,2012-08-02T20:59:49Z
501735,https://www.airbnb.com/rooms/501735,Beautiful 3 room apt. in Kreuzberg,Entire home/apt,7,2475800,$39.00,2013-08-12T13:50:25Z,2013-08-12T13:50:25Z
502598,https://www.airbnb.com/rooms/502598,"Casa Marfisa: great location, Mitte",Entire home/apt,28,2480274,$101.00,2012-07-04T05:56:01Z,2012-07-04T05:56:01Z
504259,https://www.airbnb.com/rooms/504259,AMAZING APARTMENT 1 - TOP LOCATION,Entire home/apt,3,472567,$202.00,2012-05-28T14:23:39Z,2012-05-28T14:23:39Z
509432,https://www.airbnb.com/rooms/509432,"25m2 room in Berlin, Prenzlauerberg",Private room,5,94844464,$35.00,2015-05-28T10:45:23Z,2015-05-28T10:45:23Z
509787,https://www.airbnb.com/rooms/509787,Top apartment Mexikoplatz Berlin,Entire home/apt,122,897302,$80.00,2012-10-11T06:19:32Z,2012-10-11T06:19:32Z
510987,https://www.airbnb.com/rooms/510987,Charming flat in Neukölln,Private room,5,2517631,$38.00,2017-03-15T01:15:46Z,2017-03-15T01:15:46Z
511935,https://www.airbnb.com/rooms/511935,high standard 170sqm rooftop w/2ter in Schöneberg,Entire home/apt,4,2494425,$196.00,2012-07-24T05:15:41Z,2012-07-24T05:15:41Z
